"ID","Reef","lat","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"20-487","U/N Reef",-20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0,0,2.6,0,3.3,1.2,0,0,0.3,2.2,2,0.3,0.5,0,0,0.2,0.8,4.3,0,0,4.4,0,2.5,0,8.8,2.5
"20-488","U/N Reef",-20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0,0,2.6,0,3.3,1.2,0,0,0.3,2.2,2,0.3,0.5,0,0,0.2,0.8,4.3,0,0,4.4,0,2.5,0,8.8,2.5
"20-489","U/N Reef",-20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0,0,2.6,0,3.3,1.2,0,0,0.3,2.2,2,0.3,0.5,0,0,0.2,0.8,4.3,0,0,4.4,0,2.5,0,8.8,2.5
"20-490","U/N Reef",-20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0,0,2.6,0,3.3,1.2,0,0,0.3,2.2,2,0.3,0.5,0,0,0.2,0.8,4.3,0,0,4.4,0,2.5,0,8.8,2.5
"20-491","U/N Reef",-20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.9,0,0,2.8,0,3.1,1.4,0,0,0.2,2.1,1,0.5,0.6,0,0,0.2,2.4,4.7,0,0,3.1,0,3.2,0,9,1.8
"20-492","U/N Reef",-20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0,0,2.6,0,3.3,1.2,0,0,0.3,2.2,2,0.3,0.5,0,0,0.2,0.8,4.3,0,0,4.4,0,2.5,0,8.8,2.5
"20-493","U/N Reef",-20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.9,0,0,2.8,0,3.1,1.4,0,0,0.2,2.1,1,0.5,0.6,0,0,0.2,2.4,4.7,0,0,3.1,0,3.2,0,9,1.8
"20-494","U/N Reef",-20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,1.4,0,0,4.2,0,3.9,1,0,0,0.9,2.4,4.2,0.3,1.2,0,0,1.1,0.8,5,0,0,7.1,0,4.2,0.5,9.4,3.6
"20-495","U/N Reef",-20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0,0,2.6,0,3.3,1.2,0,0,0.3,2.2,2,0.3,0.5,0,0,0.2,0.8,4.3,0,0,4.4,0,2.5,0,8.8,2.5
"20-496","U/N Reef",-20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,1.4,0,0,4.2,0,3.9,1,0,0,0.9,2.4,4.2,0.3,1.2,0,0,1.1,0.8,5,0,0,7.1,0,4.2,0.5,9.4,3.6
"20-497","U/N Reef",-20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0,0,2.6,0,3.3,1.2,0,0,0.3,2.2,2,0.3,0.5,0,0,0.2,0.8,4.3,0,0,4.4,0,2.5,0,8.8,2.5
"20-498","U/N Reef",-20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0,0,2.6,0,3.3,1.2,0,0,0.3,2.2,2,0.3,0.5,0,0,0.2,0.8,4.3,0,0,4.4,0,2.5,0,8.8,2.5
"20-499","U/N Reef",-20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.9,0,0,2.8,0,3.1,1.4,0,0,0.2,2.1,1,0.5,0.6,0,0,0.2,2.4,4.7,0,0,3.1,0,3.2,0,9,1.8
"20-500","U/N Reef",-20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0,0,2.6,0,3.3,1.2,0,0,0.3,2.2,2,0.3,0.5,0,0,0.2,0.8,4.3,0,0,4.4,0,2.5,0,8.8,2.5
"20-501","U/N Reef",-20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.9,0,0,2.8,0,3.1,1.4,0,0,0.2,2.1,1,0.5,0.6,0,0,0.2,2.4,4.7,0,0,3.1,0,3.2,0,9,1.8
"20-502","U/N Reef",-20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0,0,2.6,0,3.3,1.2,0,0,0.3,2.2,2,0.3,0.5,0,0,0.2,0.8,4.3,0,0,4.4,0,2.5,0,8.8,2.5
"20-503","U/N Reef",-20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.9,0,0,2.8,0,3.1,1.4,0,0,0.2,2.1,1,0.5,0.6,0,0,0.2,2.4,4.7,0,0,3.1,0,3.2,0,9,1.8
"20-504","U/N Reef",-20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.9,0,0,2.8,0,3.1,1.4,0,0,0.2,2.1,1,0.5,0.6,0,0,0.2,2.4,4.7,0,0,3.1,0,3.2,0,9,1.8
"20-505","U/N Reef",-20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.8,0,0,3,0,3.3,1.1,0,0,0.4,2.3,1.2,0.5,0.4,0,0,0.4,1.2,4.4,0,0,4.4,0,3,0,9,1.9
"20-506","U/N Reef",-20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.8,0,0,3.2,0,3.3,1.1,0,0,0.5,2.4,0.8,0.6,0.3,0,0,0.5,1.3,4.5,0,0,4.4,0,3.2,0,9.2,1.6
"20-507","U/N Reef",-20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,2,0,0,3.4,0,3.4,1.4,0,0,0.3,2.2,1,0.7,1,0,0,0.7,2.8,5.3,0,0,5.5,0.4,6.1,1.1,9.8,2.2
"20-508","U/N Reef",-20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.6,0,0,4.2,0,3.8,0.9,0,0,0.5,2.4,1.6,0.5,0.5,0,0,0.6,0.7,4,0,0,4.5,0,2.9,0.4,8.8,1.7
"20-509","U/N Reef",-20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.6,0,0,4.2,0,3.8,0.9,0,0,0.5,2.4,1.6,0.5,0.5,0,0,0.6,0.7,4,0,0,4.5,0,2.9,0.4,8.9,1.7
"20-510","U/N Reef",-20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.6,0,0,4.2,0,3.8,0.9,0,0,0.5,2.4,1.6,0.5,0.5,0,0,0.6,0.7,4,0,0,4.5,0,2.9,0.4,8.8,1.7
"20-511","U/N Reef",-20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.8,0,0,3.2,0,3.3,1.1,0,0,0.5,2.4,0.8,0.6,0.3,0,0,0.5,1.3,4.5,0,0,4.4,0,3.2,0,9.2,1.6
"20-512","U/N Reef",-20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.8,0,0,3.2,0,3.3,1.1,0,0,0.5,2.4,0.8,0.6,0.3,0,0,0.5,1.3,4.5,0,0,4.4,0,3.2,0,9.2,1.6
"20-513","U/N Reef",-20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.6,0,0,4.2,0,3.8,0.9,0,0,0.5,2.4,1.6,0.5,0.5,0,0,0.6,0.7,4,0,0,4.5,0,2.9,0.4,8.8,1.7
"20-514","U/N Reef",-20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.6,0,0,4.2,0,3.8,0.9,0,0,0.5,2.4,1.6,0.5,0.5,0,0,0.6,0.7,4,0,0,4.5,0,2.9,0.4,8.8,1.7
"20-515","U/N Reef",-20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.6,0,0,4.2,0,3.8,0.9,0,0,0.5,2.4,1.6,0.5,0.5,0,0,0.6,0.7,4,0,0,4.5,0,2.9,0.4,8.8,1.7
"20-516","U/N Reef",-20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.6,0,0,4.2,0,3.8,0.9,0,0,0.5,2.4,1.6,0.5,0.5,0,0,0.6,0.7,4,0,0,4.5,0,2.9,0.4,8.8,1.7
"20-517","U/N Reef",-20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.6,0,0,4.2,0,3.8,0.9,0,0,0.5,2.4,1.6,0.5,0.5,0,0,0.6,0.7,4,0,0,4.5,0,2.9,0.4,8.8,1.7
"20-518","U/N Reef",-20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.6,0,0,4.2,0,3.8,0.9,0,0,0.5,2.4,1.6,0.5,0.5,0,0,0.6,0.7,4,0,0,4.5,0,2.9,0.4,8.8,1.7
"20-519","U/N Reef",-20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.6,0,0,4.2,0,3.8,0.9,0,0,0.5,2.4,1.6,0.5,0.5,0,0,0.6,0.7,4,0,0,4.5,0,2.9,0.4,8.8,1.7
"20-520","U/N Reef",-20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.6,0,0,4.2,0,3.8,0.9,0,0,0.5,2.4,1.6,0.5,0.5,0,0,0.6,0.7,4,0,0,4.5,0,2.9,0.4,8.8,1.7
"20-521","U/N Reef",-20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,2.1,0,0,3.7,0,3.5,1.4,0,0,0.3,2.2,1,0.8,1.3,0,0,1,3,5.6,0,0,6.7,0.6,7.5,1.7,10.1,2.4
"20-522","U/N Reef",-20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.8,0,0,3.2,0,3.3,1.1,0,0,0.5,2.4,0.8,0.6,0.3,0,0,0.5,1.3,4.5,0,0,4.4,0,3.2,0,9.2,1.6
"20-523","U/N Reef",-20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.8,0,0,3.2,0,3.3,1.1,0,0,0.5,2.4,0.8,0.6,0.3,0,0,0.5,1.3,4.5,0,0,4.4,0,3.2,0,9.2,1.6
"20-524","U/N Reef",-20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.8,0,0,3.2,0,3.3,1.1,0,0,0.5,2.4,0.8,0.6,0.3,0,0,0.5,1.3,4.5,0,0,4.4,0,3.2,0,9.2,1.6
"20-527","U/N Reef",-20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.6,0,0,4.2,0,3.8,0.9,0,0,0.5,2.4,1.6,0.5,0.5,0,0,0.6,0.7,4,0,0,4.5,0,2.9,0.4,8.8,1.7
"20-531","U/N Reef",-20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.8,0,0,3.2,0,3.3,1.1,0,0,0.5,2.4,0.8,0.6,0.3,0,0,0.5,1.3,4.5,0,0,4.4,0,3.2,0,9.2,1.6
"20-540","U/N Reef",-20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.6,0,0,4.2,0,3.8,0.9,0,0,0.5,2.4,1.6,0.5,0.5,0,0,0.6,0.7,4,0,0,4.5,0,2.9,0.4,8.8,1.7
"20-543","U/N Reef",-20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.8,0,0,3.2,0,3.3,1.1,0,0,0.5,2.4,0.8,0.6,0.3,0,0,0.5,1.3,4.5,0,0,4.4,0,3.2,0,9.2,1.6
"20-545","U/N Reef",-20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.8,0,0,3.2,0,3.3,1.1,0,0,0.5,2.4,0.8,0.6,0.3,0,0,0.5,1.3,4.5,0,0,4.4,0,3.2,0,9.2,1.6
"20-546","U/N Reef",-20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.8,0,0,3.2,0,3.3,1.1,0,0,0.5,2.4,0.8,0.6,0.3,0,0,0.5,1.3,4.5,0,0,4.4,0,3.2,0,9.2,1.6
"20-548","U/N Reef",-20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.8,0,0,3.2,0,3.3,1.1,0,0,0.5,2.4,0.8,0.6,0.3,0,0,0.5,1.3,4.5,0,0,4.4,0,3.2,0,9.2,1.6
"20-553","U/N Reef",-20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.6,0,0,4.2,0,3.8,0.9,0,0,0.5,2.4,1.6,0.5,0.5,0,0,0.6,0.7,4,0,0,4.5,0,2.9,0.4,8.8,1.7
"20-555","U/N Reef",-20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.6,0,0,4.2,0,3.8,0.9,0,0,0.5,2.4,1.6,0.5,0.5,0,0,0.6,0.7,4,0,0,4.5,0,2.9,0.4,8.8,1.7
"20-556","U/N Reef",-20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.6,0,0,4.2,0,3.8,0.9,0,0,0.5,2.4,1.6,0.5,0.5,0,0,0.6,0.7,4,0,0,4.5,0,2.9,0.4,8.8,1.7
"20-557","U/N Reef",-20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.8,0,0,3.2,0,3.3,1.1,0,0,0.5,2.4,0.8,0.6,0.3,0,0,0.5,1.3,4.5,0,0,4.4,0,3.2,0,9.2,1.6
"20-558","U/N Reef",-21,0,1.3,0,0,0,0.9,0.3,0,0,0,0,0,0,0,0,0,0,2.9,0.6,0,0,7.5,0,7.5,1.2,2.2,0,1.3,2.7,4.4,0,3.1,1.2,0,2.7,2.5,7.9,0.1,0,11.1,0.2,7.6,1.7,11.4,5.3
"20-559","U/N Reef",-21,0,0.5,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,2.7,0.6,0,0,5.8,0,5.7,1.1,1.1,0,0.2,2.1,3.5,0,1,0.2,0,1.3,1.1,4.9,0,0,8.1,0,4.4,0.7,9.7,3.6
"20-560","U/N Reef",-20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.4,0,0,5.7,0,4.7,1.1,0.1,0,0.3,2.7,1.3,0.6,0.7,0,0,0.8,1.8,4.8,0,0,5.6,0,5.2,0.8,9.6,0.7
"20-561","U/N Reef",-20.9,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,1,0,0,6.5,0,5.6,1.1,1,0,0.2,2.2,2.5,0.3,0.8,0,0,0.8,0.7,4.5,0,0,4.9,0.1,3,0.3,9.4,1.2
"20-562","U/N Reef",-20.9,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,1,0,0,6.5,0,5.6,1.1,1,0,0.2,2.2,2.5,0.3,0.8,0,0,0.8,0.7,4.5,0,0,4.9,0.1,3,0.3,9.4,1.2
"20-563","U/N Reef",-20.9,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,1,0,0,6.5,0,5.6,1.1,1,0,0.2,2.2,2.5,0.3,0.8,0,0,0.8,0.7,4.5,0,0,4.9,0.1,3,0.3,9.4,1.2
"20-564","U/N Reef",-20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.4,0,0,5.7,0,4.7,1.1,0.1,0,0.3,2.7,1.3,0.6,0.7,0,0,0.8,1.8,4.8,0,0,5.6,0,5.2,0.8,9.6,0.7
"20-565","U/N Reef",-20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.4,0,0,5.7,0,4.7,1.1,0.1,0,0.3,2.7,1.3,0.6,0.7,0,0,0.8,1.8,4.8,0,0,5.6,0,5.2,0.8,9.6,0.7
"20-566","U/N Reef",-21,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,1,0,0,6.5,0,5.6,1.1,1,0,0.2,2.2,2.5,0.3,0.8,0,0,0.8,0.7,4.5,0,0,4.9,0.1,3,0.3,9.4,1.2
"20-567","U/N Reef",-21,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,1.1,0,0,6.5,0,5.6,1.1,0.9,0,0.3,2.3,2.5,0.3,0.8,0,0,0.8,0.7,4.4,0,0,4.8,0.1,3,0.3,9.3,1.1
"20-568","U/N Reef",-21,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,1.1,0,0,6.4,0,5.6,1.1,0.9,0,0.4,2.3,2.5,0.3,0.8,0,0,0.8,0.7,4.4,0,0,4.7,0.1,3.1,0.3,9.2,1.1
"20-569","U/N Reef",-21,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1.4,0,0,6.2,0,5.4,1.1,0.9,0,1.3,2.5,2.1,0.3,0.8,0,0,0.8,1,4.2,0,0,3.7,0.1,3.3,0.1,8.7,0.8
"20-570","U/N Reef",-20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,1.5,0,0,6.2,0,5.5,1.1,0.3,0,0.7,2.6,1,0.9,0.7,0,0,1.1,3,5.7,0,0,6.8,0.1,6.3,1.3,9.7,1.1
"20-571","U/N Reef",-20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,1.5,0,0,6.2,0,5.5,1.1,0.3,0,0.6,2.6,0.9,1,0.7,0,0,1.2,3.1,5.8,0,0,6.9,0.1,6.4,1.4,9.7,1.1
"20-572","U/N Reef",-20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,1.5,0,0,6.2,0,5.5,1.1,0.3,0,0.6,2.6,0.9,1,0.7,0,0,1.2,3.1,5.8,0,0,6.9,0.1,6.4,1.4,9.7,1.1
"20-573","U/N Reef",-20.9,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1.4,0,0,6.2,0,5.4,1.1,0.9,0,1.3,2.5,2.1,0.3,0.8,0,0,0.8,1,4.2,0,0,3.7,0.1,3.3,0.1,8.7,0.8
"20-574","U/N Reef",-20.9,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1.4,0,0,6.2,0,5.4,1.1,0.9,0,1.3,2.5,2.1,0.3,0.8,0,0,0.8,1,4.2,0,0,3.7,0.1,3.3,0.1,8.7,0.8
"20-575","U/N Reef",-20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,1.5,0,0,6.2,0,5.5,1.1,0.3,0,0.6,2.6,0.9,1,0.7,0,0,1.2,3.1,5.8,0,0,6.9,0.1,6.4,1.4,9.7,1.1
"20-576","U/N Reef",-20.9,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1.4,0,0,6.2,0,5.4,1.1,0.9,0,1.3,2.5,2.1,0.3,0.8,0,0,0.8,1,4.2,0,0,3.7,0.1,3.3,0.1,8.7,0.8
"20-577","U/N Reef",-20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,1.5,0,0,6.2,0,5.5,1.1,0.3,0,0.6,2.6,0.9,1,0.7,0,0,1.2,3.1,5.8,0,0,6.9,0.1,6.4,1.4,9.7,1.1
"20-578","U/N Reef",-20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,1.5,0,0,6.2,0,5.5,1.1,0.3,0,0.6,2.6,0.9,1,0.7,0,0,1.2,3.1,5.8,0,0,6.9,0.1,6.4,1.4,9.7,1.1
"20-579","U/N Reef",-21,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,1,0,0,6.5,0,5.6,1.1,1,0,0.2,2.2,2.5,0.3,0.8,0,0,0.8,0.7,4.5,0,0,4.9,0.1,3,0.3,9.4,1.2
"20-580","U/N Reef",-20.7,0,0.4,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,3.3,0.9,0,0,5.4,0,6.1,1.4,0.5,0,2,3.5,4.4,0,2.8,1.3,0,2.4,2.5,8.2,0.3,0,9.8,0.2,7.4,1.5,11.2,5.1
"20-581","U/N Reef",-20.7,0,0.4,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,3.3,0.9,0,0,5.4,0,6.1,1.4,0.5,0,2,3.5,4.4,0,2.8,1.3,0,2.4,2.5,8.2,0.3,0,9.8,0.2,7.4,1.5,11.2,5.1
"20-582","U/N Reef",-20,0,0.5,0,0,0,0.1,0,0,0,0,0,0.9,0,0,0.5,0,0.5,4.3,1.9,0,0,9,0,8,2,0,0,0.3,3.4,2.4,0.3,0.6,0.4,0,1.4,2.9,6.4,0,0,6.6,0,6.8,0.4,9.9,2.7
"20-583","U/N Reef",-20.2,0,0.9,0,0,0,0.8,0.5,0,0,0,0,0.8,0,0,0.1,0,0,3.4,1.3,0,0,8.2,0,9.4,2.2,0.5,0,2.2,5.2,4.5,0.5,4,1.8,0,3.5,4.4,10.6,0.6,0,10.8,0,10.1,2.3,13.2,5
"20-585","U/N Reef",-20,0,0.5,0,0,0,0.1,0,0,0,0,0,0.9,0,0,0.5,0,0.5,4.3,1.9,0,0,9,0,8,2,0,0,0.3,3.4,2.4,0.3,0.6,0.4,0,1.4,2.9,6.4,0,0,6.6,0,6.8,0.4,9.9,2.7
"20-586","U/N Reef",-20.1,0,0.9,0,0,0,0.8,0.5,0,0,0,0,0.8,0,0,0.1,0,0,3.4,1.3,0,0,8.2,0,9.4,2.2,0.5,0,2.2,5.2,4.5,0.5,4,1.8,0,3.5,4.4,10.6,0.6,0,10.8,0,10.1,2.3,13.2,5
"20-587","U/N Reef",-20,0,0.5,0,0,0,0.1,0,0,0,0,0,0.9,0,0,0.5,0,0.5,4.3,1.9,0,0,9,0,8,2,0,0,0.3,3.4,2.4,0.3,0.6,0.4,0,1.4,2.9,6.4,0,0,6.6,0,6.8,0.4,9.9,2.7
"20-588","U/N Reef",-20.3,0,0.9,0,0,0,0.8,0.5,0,0,0,0,0.8,0,0,0.1,0,0,3.4,1.3,0,0,8.2,0,9.4,2.2,0.5,0,2.2,5.2,4.5,0.5,4,1.8,0,3.5,4.4,10.6,0.6,0,10.8,0,10.1,2.3,13.2,5
"20-589","U/N Reef",-20.1,0,0.2,0,0,0,0.2,0,0,0,0,0,0.3,0,0,0.2,0,0.3,3.7,1.7,0,0,6.7,0,6.2,1.9,0,0,0.8,4.1,2.5,0.3,1,0.4,0,1.2,2.4,6.7,0.1,0,6.3,0,6.3,0.3,10.1,2.7
"20-590","U/N Reef",-20.1,0,0.1,0,0,0,0.1,0,0,0,0,0,0.5,0,0,0.3,0,0.5,3.8,1.7,0,0,7,0,6.2,2,0,0,0.6,4,2.2,0.3,0.9,0.1,0,1.1,2.4,6.3,0,0,5.7,0,5.8,0.1,9.8,2.2
"20-591","U/N Reef",-20.1,0,0.1,0,0,0,0.1,0,0,0,0,0,0.5,0,0,0.3,0,0.5,3.8,1.7,0,0,7,0,6.2,2,0,0,0.6,4,2.2,0.3,0.9,0.1,0,1.1,2.4,6.3,0,0,5.7,0,5.8,0.1,9.8,2.2
"20-592","U/N Reef",-20,0,0.1,0,0,0,0.1,0,0,0,0,0,0.4,0,0,0.3,0,0.5,3.8,1.7,0,0,7,0,6.2,2,0,0,0.6,4,2.2,0.3,0.9,0.1,0,1.1,2.4,6.3,0,0,5.7,0,5.8,0.1,9.8,2.2
"20-593","U/N Reef",-20.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0.3,3.5,1.8,0,0,6.1,0,5,1.8,0,0,0.4,3,1.7,0.4,0.8,0,0,1,2.6,6.1,0,0,4.9,0,5.6,0,9.8,2.1
"20-594","U/N Reef",-20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.3,1.9,0,0,5.8,0,4.4,1.7,0,0,0.4,2.6,1.4,0.5,0.8,0,0,0.9,2.6,6,0,0,4.6,0,5.5,0,9.8,2
"20-595","U/N Reef",-20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.3,1.9,0,0,5.8,0,4.4,1.7,0,0,0.4,2.6,1.4,0.5,0.8,0,0,0.9,2.6,6,0,0,4.6,0,5.5,0,9.8,2
"20-596","U/N Reef",-20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.3,1.9,0,0,5.8,0,4.4,1.7,0,0,0.4,2.6,1.4,0.5,0.8,0,0,0.9,2.6,6,0,0,4.6,0,5.5,0,9.8,2
"20-597","U/N Reef",-20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.3,1.9,0,0,5.8,0,4.4,1.7,0,0,0.4,2.6,1.4,0.5,0.8,0,0,0.9,2.6,6,0,0,4.6,0,5.5,0,9.8,2
"20-598","U/N Reef",-20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.3,1.9,0,0,5.8,0,4.4,1.7,0,0,0.4,2.6,1.4,0.5,0.8,0,0,0.9,2.6,6,0,0,4.6,0,5.5,0,9.8,2
"20-599","U/N Reef",-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.3,1.9,0,0,5.8,0,4.4,1.7,0,0,0.4,2.6,1.4,0.5,0.8,0,0,0.9,2.6,6,0,0,4.6,0,5.5,0,9.8,2
"20-600","U/N Reef",-20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,1.7,0,0,3.6,0,3.9,1.5,0,0,0.3,3,2.1,0.3,0.5,0,0,0.6,2,6,0.1,0,4.1,0,4,0,9.4,2.5
"20-601","U/N Reef",-20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,1.7,0,0,3.6,0,3.9,1.5,0,0,0.3,3,2.1,0.3,0.5,0,0,0.6,2,6,0.1,0,4.1,0,4,0,9.4,2.5
"20-602","U/N Reef",-20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,1.7,0,0,3.6,0,3.9,1.5,0,0,0.3,3,2.1,0.3,0.5,0,0,0.6,2,6,0.1,0,4.1,0,4,0,9.4,2.5
"20-603","U/N Reef",-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.3,1.9,0,0,5.8,0,4.4,1.7,0,0,0.4,2.6,1.4,0.5,0.8,0,0,0.9,2.6,6,0,0,4.6,0,5.5,0,9.8,2
"20-604","U/N Reef",-20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.3,1.9,0,0,5.8,0,4.4,1.7,0,0,0.4,2.6,1.4,0.5,0.8,0,0,0.9,2.6,6,0,0,4.6,0,5.5,0,9.8,2
"20-605","U/N Reef",-20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,1.7,0,0,3.6,0,3.9,1.5,0,0,0.3,3,2.1,0.3,0.5,0,0,0.6,2,6,0.1,0,4.1,0,4,0,9.4,2.5
"20-607","U/N Reef",-20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.3,1.9,0,0,5.8,0,4.4,1.7,0,0,0.4,2.6,1.4,0.5,0.8,0,0,0.9,2.6,6,0,0,4.6,0,5.5,0,9.8,2
