"ID","Reef","lat","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"21-108","U/N Reef",-21.1,2.9,0,0.1,0.3,0.3,2.2,0.6,0,0,0.7,1.3,0,0.2,0.7,0,0,6,2.4,0,1.7,5.8,0,6.2,0.2,4.3,0.2,1,0,2.6,0.8,4,0.8,0,1.7,2,7.7,0.2,0,8.2,1.2,4.8,2.5,9.4,2.5
"21-109","U/N Reef",-21.1,2.9,0,0.1,0.3,0.3,2.2,0.6,0,0,0.7,1.3,0,0.2,0.7,0,0,6,2.4,0,1.7,5.8,0,6.2,0.2,4.3,0.2,1,0,2.6,0.8,4,0.8,0,1.7,2,7.7,0.2,0,8.2,1.2,4.8,2.5,9.4,2.5
"21-110","U/N Reef",-21.1,2.9,0,0.1,0.3,0.3,2.2,0.6,0,0,0.7,1.3,0,0.2,0.7,0,0,6,2.4,0,1.7,5.8,0,6.2,0.2,4.3,0.2,1,0,2.6,0.8,4,0.8,0,1.7,2,7.7,0.2,0,8.2,1.2,4.8,2.5,9.4,2.5
"21-111","U/N Reef",-21.1,3.1,0,0.2,0.3,0.6,1.2,0.6,0,0,0.7,0.9,0,0.2,0.6,0,0,5.8,2.3,0,1.8,5.8,0.1,6,0.4,4.4,0,1.1,0,2.7,2.8,3.6,0.4,0,1.6,2.7,7.2,0.2,0,7.3,2,4.5,2.5,9.3,1.3
"21-112","U/N Reef",-21.2,3.1,0,0.2,0.3,0.6,1.2,0.6,0,0,0.7,0.9,0,0.2,0.6,0,0,5.8,2.3,0,1.8,5.8,0.1,6,0.4,4.4,0,1.1,0,2.7,2.8,3.6,0.4,0,1.6,2.7,7.2,0.2,0,7.3,2,4.5,2.5,9.3,1.3
"21-113","U/N Reef",-21.2,3.1,0,0.2,0.3,0.6,1.2,0.6,0,0,0.7,0.9,0,0.2,0.6,0,0,5.8,2.3,0,1.8,5.8,0.1,6,0.4,4.4,0,1.1,0,2.7,2.8,3.6,0.4,0,1.6,2.7,7.2,0.2,0,7.3,2,4.5,2.5,9.3,1.3
"21-114","U/N Reef",-21.2,3.1,0,0.2,0.3,0.6,1.2,0.6,0,0,0.7,0.9,0,0.2,0.6,0,0,5.8,2.3,0,1.8,5.8,0.1,6,0.4,4.4,0,1.1,0,2.7,2.8,3.6,0.4,0,1.6,2.7,7.2,0.2,0,7.3,2,4.5,2.5,9.3,1.3
"21-115","U/N Reef",-21.2,2.9,0,0.1,0.3,0.3,2.2,0.6,0,0,0.7,1.3,0,0.2,0.7,0,0,6,2.4,0,1.7,5.8,0,6.2,0.2,4.3,0.2,1,0,2.6,0.8,4,0.8,0,1.7,2,7.7,0.2,0,8.2,1.2,4.8,2.5,9.4,2.5
"21-116","U/N Reef",-21.2,2.9,0,0.1,0.3,0.3,2.2,0.6,0,0,0.7,1.3,0,0.2,0.7,0,0,6,2.4,0,1.7,5.8,0,6.2,0.2,4.3,0.2,1,0,2.6,0.8,4,0.8,0,1.7,2,7.7,0.2,0,8.2,1.2,4.8,2.5,9.4,2.5
"21-117","U/N Reef",-21.2,2.9,0,0.1,0.3,0.3,2.2,0.6,0,0,0.7,1.3,0,0.2,0.7,0,0,6,2.4,0,1.7,5.8,0,6.2,0.2,4.3,0.2,1,0,2.6,0.8,4,0.8,0,1.7,2,7.7,0.2,0,8.2,1.2,4.8,2.5,9.4,2.5
"21-118","U/N Reef",-21.2,3.1,0,0.2,0.3,0.6,1.2,0.6,0,0,0.7,0.9,0,0.2,0.6,0,0,5.8,2.3,0,1.8,5.8,0.1,6,0.4,4.4,0,1.1,0,2.7,2.8,3.6,0.4,0,1.6,2.7,7.2,0.2,0,7.3,2,4.5,2.5,9.3,1.3
"21-119","U/N Reef",-21.2,2.9,0,0.1,0.3,0.3,2.2,0.6,0,0,0.7,1.3,0,0.2,0.7,0,0,6,2.4,0,1.7,5.8,0,6.2,0.2,4.3,0.2,1,0,2.6,0.8,4,0.8,0,1.7,2,7.7,0.2,0,8.2,1.2,4.8,2.5,9.4,2.5
"21-120","U/N Reef",-21.2,3.1,0,0.2,0.3,0.6,1.2,0.6,0,0,0.7,0.9,0,0.2,0.6,0,0,5.8,2.3,0,1.8,5.8,0.1,6,0.4,4.4,0,1.1,0,2.7,2.8,3.6,0.4,0,1.6,2.7,7.2,0.2,0,7.3,2,4.5,2.5,9.3,1.3
"21-121","U/N Reef",-21.2,3.1,0,0.2,0.3,0.6,1.2,0.6,0,0,0.7,0.9,0,0.2,0.6,0,0,5.8,2.3,0,1.8,5.8,0.1,6,0.4,4.4,0,1.1,0,2.7,2.8,3.6,0.4,0,1.6,2.7,7.2,0.2,0,7.3,2,4.5,2.5,9.3,1.3
"21-122","U/N Reef",-21.2,3,0,0.2,0.3,0.5,1.3,0.6,0,0,0.7,1,0,0.2,0.6,0,0,5.6,2.1,0,1.6,6,0.2,6,0.4,4.3,0,1.1,0,2.6,2.5,3.5,0.5,0,1.6,2.5,6.9,0.2,0,7.3,1.9,4.5,2.4,9.2,1.5
"21-123","U/N Reef",-21.3,3.1,0,0,0.3,0.6,2.5,0.5,0,0,0.7,1.2,0,0.3,0.6,0,0,5.8,2.1,0,1.6,6.9,0,6.8,0.5,5.4,0,1.1,0,2.5,0.8,4.1,0.8,0,1.9,2.2,7,0.2,0,9,0.8,4.8,2.2,9.1,2.9
"21-124","U/N Reef",-21.3,3.1,0,0,0.3,0.6,2.5,0.5,0,0,0.7,1.2,0,0.3,0.6,0,0,5.8,2.2,0,1.6,6.8,0,6.7,0.4,5.3,0,1.1,0,2.5,0.8,4.1,0.8,0,1.9,2.2,7.1,0.2,0,9,0.8,4.8,2.2,9.2,2.8
"21-125","U/N Reef",-21.3,2.8,0,0.2,0.3,0.5,1.5,0.6,0,0,0.8,1,0,0.2,0.3,0,0,5.2,1.8,0,1.3,6.7,0.3,6,0.4,4.3,0,1.3,0,2.4,1.7,3.4,0.7,0,1.5,2,6.1,0.1,0,7.3,1.6,4.5,2.1,8.9,2.2
"21-126","U/N Reef",-21.3,3.2,0,0,0.3,0.6,2.5,0.5,0,0,0.8,1.2,0,0.3,0.6,0,0,5.8,2.1,0,1.5,7,0,6.8,0.5,5.6,0,1.1,0,2.4,0.8,4.1,0.9,0,1.9,2.2,6.9,0.2,0,9.2,0.7,4.8,2.2,9.1,3
"21-127","U/N Reef",-21.3,3.2,0,0,0.3,0.6,2.5,0.5,0,0,0.8,1.2,0,0.3,0.6,0,0,5.8,2.1,0,1.5,7,0,6.8,0.5,5.6,0,1.1,0,2.4,0.8,4.1,0.9,0,1.9,2.2,6.9,0.2,0,9.2,0.7,4.8,2.2,9.1,3
"21-128","Storm Reef",-21.3,3.2,0,0,0.3,0.6,2.5,0.5,0,0,0.8,1.2,0,0.3,0.6,0,0,5.8,2.1,0,1.5,7,0,6.8,0.5,5.6,0,1.1,0,2.4,0.8,4.1,0.9,0,1.9,2.2,6.9,0.2,0,9.2,0.7,4.8,2.2,9.1,3
"21-129","U/N Reef",-21.4,3.2,0,0,0.3,0.6,2.5,0.5,0,0,0.8,1.2,0,0.3,0.6,0,0,5.8,2.1,0,1.5,7,0,6.8,0.5,5.6,0,1.1,0,2.4,0.8,4.1,0.9,0,1.9,2.2,6.9,0.2,0,9.2,0.7,4.8,2.2,9.1,3
"21-130","U/N Reef",-21.3,2.8,0,0.1,0.3,0.5,1.5,0.6,0,0,0.8,1,0,0.2,0.3,0,0,5.2,1.8,0,1.3,6.7,0.3,6,0.4,4.3,0,1.3,0,2.4,1.7,3.4,0.7,0,1.5,2,6.1,0.1,0,7.3,1.6,4.5,2.1,8.9,2.2
"21-131","Nancy Foster Reef",-21.4,2.8,0,0.2,0.3,0.5,1.5,0.6,0,0,0.8,1,0,0.2,0.3,0,0,5.2,1.8,0,1.3,6.7,0.3,6,0.4,4.3,0,1.3,0,2.4,1.7,3.4,0.7,0,1.5,2,6.1,0.1,0,7.3,1.6,4.5,2.1,8.9,2.2
"21-132","U/N Reef",-21.4,2.8,0,0.2,0.3,0.5,1.5,0.6,0,0,0.8,1,0,0.2,0.3,0,0,5.2,1.8,0,1.3,6.7,0.3,6,0.4,4.3,0,1.3,0,2.4,1.7,3.4,0.7,0,1.5,2,6.1,0.1,0,7.3,1.6,4.5,2.1,8.9,2.2
"21-133","U/N Reef",-21.4,3,0,0.1,0.3,0.6,2,0.5,0,0,0.8,1.1,0,0.2,0.5,0,0,5.5,2,0,1.4,6.8,0.1,6.4,0.4,5,0,1.2,0,2.4,1.3,3.7,0.8,0,1.7,2.1,6.5,0.2,0,8.2,1.2,4.7,2.1,9,2.5
"21-134","U/N Reef",-21.4,2.8,0,0.2,0.3,0.5,1.5,0.6,0,0,0.8,1,0,0.2,0.3,0,0,5.2,1.8,0,1.3,6.7,0.3,6,0.4,4.3,0,1.3,0,2.4,1.7,3.4,0.7,0,1.5,2,6.1,0.1,0,7.3,1.6,4.5,2.1,8.9,2.2
"21-135","U/N Reef",-21.4,2.7,0,0.2,0.3,0.5,1.2,0.6,0,0,0.8,1,0,0.1,0.3,0,0,5,1.9,0,1.3,6.6,0.3,5.9,0.4,4.3,0,1.4,0,2.5,2.1,3.3,0.6,0,1.4,2,6,0.1,0,7,1.7,4.3,2.1,8.8,2.2
"21-136","U/N Reef",-21.4,2.8,0,0.2,0.3,0.5,1.5,0.6,0,0,0.8,1,0,0.2,0.3,0,0,5.2,1.8,0,1.3,6.7,0.3,6,0.4,4.3,0,1.3,0,2.4,1.7,3.4,0.7,0,1.5,2,6.1,0.1,0,7.3,1.6,4.5,2.1,8.9,2.2
"21-137","U/N Reef",-21.4,2.8,0,0.2,0.3,0.5,1.5,0.6,0,0,0.8,1,0,0.2,0.3,0,0,5.2,1.8,0,1.3,6.7,0.3,6,0.4,4.3,0,1.3,0,2.4,1.7,3.4,0.7,0,1.5,2,6.1,0.1,0,7.3,1.6,4.5,2.1,8.9,2.2
"21-138","U/N Reef",-21.4,2.8,0,0.2,0.3,0.5,1.5,0.6,0,0,0.8,1,0,0.2,0.3,0,0,5.2,1.8,0,1.3,6.7,0.3,6,0.4,4.3,0,1.3,0,2.4,1.7,3.4,0.7,0,1.5,2,6.1,0.1,0,7.3,1.6,4.5,2.1,8.9,2.2
"21-139","U/N Reef",-21.5,2.8,0,0.2,0.3,0.5,1.5,0.6,0,0,0.8,1,0,0.2,0.3,0,0,5.2,1.8,0,1.3,6.7,0.3,6,0.4,4.3,0,1.3,0,2.4,1.7,3.4,0.7,0,1.5,2,6.1,0.1,0,7.3,1.6,4.5,2.1,8.9,2.2
"21-140","U/N Reef",-21.5,2.8,0,0.2,0.3,0.5,1.5,0.6,0,0,0.8,1,0,0.2,0.3,0,0,5.2,1.8,0,1.3,6.7,0.3,6,0.4,4.3,0,1.3,0,2.4,1.7,3.4,0.7,0,1.5,2,6.1,0.1,0,7.3,1.6,4.5,2.1,8.9,2.2
"21-141","U/N Reef",-21.5,3.2,0,0,0.4,0.6,2.8,0.5,0,0,0.8,1.2,0,0.4,0.7,0,0,5.9,2.1,0,1.5,7.2,0,7.2,0.6,5.9,0,1.1,0,2.4,0.8,4.2,0.9,0,2,2.3,7,0.2,0,9.3,0.7,4.9,2.1,9.2,3
"21-142","U/N Reef",-21,5.3,0,0.3,0.5,0.6,0.9,0.5,0,0,0.5,0.6,0,0,0.9,0,0,4.5,2.3,0,1.9,7.3,0.7,6.6,1.2,4.4,0.1,1.3,1.4,2.8,4.3,3.6,0.4,0.2,2.6,2.9,7.5,0.4,0,7.8,2.9,5.2,3,9.4,2.5
"21-143","U/N Reef",-21,4.4,0,0.3,0.4,0.6,0.6,0.5,0,0,0.5,0.6,0,0,0.7,0,0,4.3,2.3,0,1.8,6.8,0.6,6.1,0.7,4.3,0,1.5,1.1,2.7,4,3.3,0.4,0.2,2,2.7,6.7,0.3,0,6.7,2.7,4.2,2.7,9.2,2.1
"21-144","U/N Reef",-21.1,4.4,0,0.3,0.4,0.6,0.6,0.5,0,0,0.5,0.6,0,0,0.7,0,0,4.3,2.3,0,1.8,6.8,0.6,6.1,0.7,4.3,0,1.5,1.1,2.7,4,3.3,0.4,0.2,2,2.7,6.7,0.3,0,6.7,2.7,4.2,2.7,9.2,2.1
"21-145","U/N Reef",-21.1,4.4,0,0.3,0.4,0.6,0.6,0.5,0,0,0.5,0.6,0,0,0.7,0,0,4.3,2.3,0,1.8,6.8,0.6,6.1,0.7,4.3,0,1.5,1.1,2.7,4,3.3,0.4,0.2,2,2.7,6.7,0.3,0,6.7,2.7,4.2,2.7,9.2,2.1
"21-146","U/N Reef",-21.1,4.4,0,0.3,0.4,0.6,0.6,0.5,0,0,0.5,0.6,0,0,0.7,0,0,4.3,2.3,0,1.8,6.8,0.6,6.1,0.7,4.3,0,1.5,1.1,2.7,4,3.3,0.4,0.2,2,2.7,6.7,0.3,0,6.7,2.7,4.2,2.7,9.2,2.1
"21-147","U/N Reef",-21.1,4.4,0,0.3,0.4,0.6,0.6,0.5,0,0,0.5,0.6,0,0,0.7,0,0,4.3,2.3,0,1.8,6.8,0.6,6.1,0.7,4.3,0,1.5,1.1,2.7,4,3.3,0.4,0.2,2,2.7,6.7,0.3,0,6.7,2.7,4.2,2.7,9.2,2.1
"21-148","U/N Reef",-21.1,4.4,0,0.3,0.4,0.6,0.6,0.5,0,0,0.5,0.6,0,0,0.7,0,0,4.3,2.3,0,1.8,6.8,0.6,6.1,0.7,4.3,0,1.5,1.1,2.7,4,3.3,0.4,0.2,2,2.7,6.7,0.3,0,6.7,2.7,4.2,2.7,9.2,2.1
"21-149","U/N Reef",-21.1,4.4,0,0.3,0.4,0.6,0.6,0.5,0,0,0.5,0.6,0,0,0.7,0,0,4.3,2.3,0,1.8,6.8,0.6,6.1,0.7,4.3,0,1.5,1.1,2.7,4,3.3,0.4,0.2,2,2.7,6.7,0.3,0,6.7,2.7,4.2,2.7,9.2,2.1
"21-150","U/N Reef",-21.1,4.4,0,0.3,0.4,0.6,0.6,0.5,0,0,0.5,0.6,0,0,0.7,0,0,4.3,2.3,0,1.8,6.8,0.6,6.1,0.7,4.3,0,1.5,1.1,2.7,4,3.3,0.4,0.2,2,2.7,6.7,0.3,0,6.7,2.7,4.2,2.7,9.2,2.1
"21-151","U/N Reef",-21.1,5.8,0,0.3,0.6,0.7,0.7,0.4,0,0,0.6,0.4,0,0.1,0.9,0.1,0,3.7,2.2,0,1.6,7.6,0.8,6.7,1,4.2,0,1.6,1.5,2.9,4.5,2.9,0.6,0.2,2.2,2.4,6.9,0.3,0,7,3.1,3.9,3.1,8.7,3.2
"21-152","U/N Reef",-21.1,6.6,0,0.3,0.7,0.7,0.8,0.4,0,0,0.6,0.3,0,0.1,1,0.1,0,3.4,2.1,0,1.4,7.9,0.9,7,1.2,4.2,0,1.7,1.8,3.1,4.7,2.7,0.7,0.2,2.3,2.2,7,0.3,0,7.2,3.3,3.8,3.4,8.4,3.7
"21-153","U/N Reef",-21.1,4.4,0,0.3,0.4,0.6,0.6,0.5,0,0,0.5,0.6,0,0,0.7,0,0,4.3,2.3,0,1.8,6.8,0.6,6.1,0.7,4.3,0,1.5,1.1,2.7,4,3.3,0.4,0.2,2,2.7,6.7,0.3,0,6.7,2.7,4.2,2.7,9.2,2.1
"21-154","U/N Reef",-21.2,4.4,0,0.3,0.4,0.6,0.6,0.5,0,0,0.5,0.6,0,0,0.7,0,0,4.3,2.3,0,1.8,6.8,0.6,6.1,0.7,4.3,0,1.5,1.1,2.7,4,3.3,0.4,0.2,2,2.7,6.7,0.3,0,6.7,2.7,4.2,2.7,9.2,2.1
"21-155","U/N Reef",-21.2,4.4,0,0.3,0.4,0.6,0.6,0.5,0,0,0.5,0.6,0,0,0.7,0,0,4.3,2.3,0,1.8,6.8,0.6,6.1,0.7,4.3,0,1.5,1.1,2.7,4,3.3,0.4,0.2,2,2.7,6.7,0.3,0,6.7,2.7,4.2,2.7,9.2,2.1
"21-156","U/N Reef",-21.1,4.4,0,0.3,0.4,0.6,0.6,0.5,0,0,0.5,0.6,0,0,0.7,0,0,4.3,2.3,0,1.8,6.8,0.6,6.1,0.7,4.3,0,1.5,1.1,2.7,4,3.3,0.4,0.2,2,2.7,6.7,0.3,0,6.7,2.7,4.2,2.7,9.2,2.1
"21-157","U/N Reef",-21.1,6,0,0.3,0.6,0.7,0.7,0.4,0,0,0.6,0.4,0,0.1,1,0.1,0,3.6,2.2,0,1.5,7.6,0.8,6.7,1.1,4.2,0,1.6,1.6,3,4.5,2.9,0.6,0.2,2.2,2.3,6.9,0.3,0,7.1,3.1,3.9,3.2,8.6,3.3
"21-158","U/N Reef",-21.2,6.6,0,0.3,0.7,0.7,0.8,0.4,0,0,0.6,0.3,0,0.1,1,0.1,0,3.4,2.1,0,1.4,7.9,0.9,7,1.2,4.2,0,1.7,1.8,3.1,4.7,2.7,0.7,0.2,2.3,2.2,7,0.3,0,7.2,3.3,3.8,3.4,8.4,3.7
"21-159","U/N Reef",-21.2,6.6,0,0.3,0.7,0.7,0.8,0.4,0,0,0.6,0.3,0,0.1,1,0.1,0,3.4,2.1,0,1.4,7.9,0.9,7,1.2,4.2,0,1.7,1.8,3.1,4.7,2.7,0.7,0.2,2.3,2.2,7,0.3,0,7.2,3.3,3.8,3.4,8.4,3.7
"21-160","U/N Reef",-21.2,4.4,0,0.3,0.4,0.6,0.6,0.5,0,0,0.5,0.6,0,0,0.7,0,0,4.3,2.3,0,1.8,6.8,0.6,6.1,0.7,4.3,0,1.5,1.1,2.7,4,3.3,0.4,0.2,2,2.7,6.7,0.3,0,6.7,2.7,4.2,2.7,9.2,2.1
"21-161","U/N Reef",-21.2,6.6,0,0.3,0.7,0.7,0.8,0.4,0,0,0.6,0.3,0,0.1,1,0.1,0,3.4,2.1,0,1.4,7.9,0.9,7,1.2,4.2,0,1.7,1.8,3.1,4.7,2.7,0.7,0.2,2.3,2.2,7,0.3,0,7.2,3.3,3.8,3.4,8.4,3.7
"21-162","U/N Reef",-21.2,4.4,0,0.3,0.4,0.6,0.6,0.5,0,0,0.5,0.6,0,0,0.7,0,0,4.3,2.3,0,1.8,6.8,0.6,6.1,0.7,4.3,0,1.5,1.1,2.7,4,3.3,0.4,0.2,2,2.7,6.7,0.3,0,6.7,2.7,4.2,2.7,9.2,2.1
"21-163","U/N Reef",-21.2,4.4,0,0.3,0.4,0.6,0.6,0.5,0,0,0.5,0.6,0,0,0.7,0,0,4.3,2.3,0,1.8,6.8,0.6,6.1,0.7,4.3,0,1.5,1.1,2.7,4,3.3,0.4,0.2,2,2.7,6.7,0.3,0,6.7,2.7,4.2,2.7,9.2,2.1
"21-164","U/N Reef",-21.2,4.4,0,0.3,0.4,0.6,0.6,0.5,0,0,0.5,0.6,0,0,0.7,0,0,4.3,2.3,0,1.8,6.8,0.6,6.1,0.7,4.3,0,1.5,1.1,2.7,4,3.3,0.4,0.2,2,2.7,6.7,0.3,0,6.7,2.7,4.2,2.7,9.2,2.1
"21-165","U/N Reef",-21.2,6.6,0,0.3,0.7,0.7,0.8,0.4,0,0,0.6,0.3,0,0.1,1,0.1,0,3.4,2.1,0,1.4,7.9,0.9,7,1.2,4.2,0,1.7,1.8,3.1,4.7,2.7,0.7,0.2,2.3,2.2,7,0.3,0,7.2,3.3,3.8,3.4,8.4,3.7
"21-166","Twin Cays Reef (North)",-21.2,6.6,0,0.3,0.7,0.7,0.8,0.4,0,0,0.6,0.3,0,0.1,1,0.1,0,3.4,2.1,0,1.4,7.9,0.9,7,1.2,4.2,0,1.7,1.8,3.1,4.7,2.7,0.7,0.2,2.3,2.2,7,0.3,0,7.2,3.3,3.8,3.4,8.4,3.7
"21-167","U/N Reef",-21.2,4.4,0,0.3,0.4,0.6,0.6,0.5,0,0,0.5,0.6,0,0,0.7,0,0,4.3,2.3,0,1.8,6.8,0.6,6.1,0.7,4.3,0,1.5,1.1,2.7,4,3.3,0.4,0.2,2,2.7,6.7,0.3,0,6.7,2.7,4.2,2.7,9.2,2.1
"21-168","Twin Cays Reef (South)",-21.2,6.6,0,0.3,0.7,0.7,0.8,0.4,0,0,0.6,0.3,0,0.1,1,0.1,0,3.4,2.1,0,1.4,7.9,0.9,7,1.2,4.2,0,1.7,1.8,3.1,4.7,2.7,0.7,0.2,2.3,2.2,7,0.3,0,7.2,3.3,3.8,3.4,8.4,3.7
"21-169","U/N Reef",-21.2,4.4,0,0.3,0.4,0.6,0.6,0.5,0,0,0.5,0.6,0,0,0.7,0,0,4.3,2.3,0,1.8,6.8,0.6,6.1,0.7,4.3,0,1.5,1.1,2.7,4,3.3,0.4,0.2,2,2.7,6.7,0.3,0,6.7,2.7,4.2,2.7,9.2,2.1
"21-170","U/N Reef",-21.2,4.2,0,0.3,0.4,0.6,0.6,0.5,0,0,0.5,0.6,0,0,0.6,0,0,4.3,2.3,0,1.8,6.8,0.5,6,0.7,4.3,0,1.5,1,2.7,3.9,3.3,0.4,0.1,2,2.6,6.6,0.3,0,6.7,2.7,4.1,2.6,9.1,2.1
"21-171","U/N Reef",-21.3,3,0,0.3,0.3,0.6,0.5,0.5,0,0,0.7,0.7,0,0,0.4,0,0,4.3,2.1,0,1.4,6.5,0.3,5.7,0.5,4.1,0,1.5,0.3,2.6,3.6,3.1,0.4,0,1.6,2.1,6,0.2,0,6.3,2.2,3.8,2.2,8.7,2.3
"21-172","Riptide Reef",-21.2,6.6,0,0.3,0.7,0.7,0.8,0.4,0,0,0.6,0.3,0,0.1,1,0.1,0,3.4,2.1,0,1.4,7.9,0.9,7,1.2,4.2,0,1.7,1.8,3.1,4.7,2.7,0.7,0.2,2.3,2.2,7,0.3,0,7.2,3.3,3.8,3.4,8.4,3.7
"21-173","Mullers Reef",-21.3,2.4,0,0.3,0.3,0.6,0.5,0.6,0,0,0.8,0.8,0,0,0.3,0,0,4.2,2,0,1.2,6.3,0.1,5.6,0.4,4.1,0,1.5,0,2.5,3.5,3,0.4,0,1.4,1.9,5.8,0.1,0,6.2,2,3.6,1.9,8.5,2.4
"21-174","U/N Reef",-21.3,2.4,0,0.3,0.3,0.6,0.5,0.6,0,0,0.8,0.8,0,0,0.3,0,0,4.2,2,0,1.2,6.3,0.1,5.6,0.4,4.1,0,1.5,0,2.5,3.5,3,0.4,0,1.4,1.9,5.8,0.1,0,6.2,2,3.6,1.9,8.5,2.4
"21-175","U/N Reef",-21.3,2.4,0,0.3,0.3,0.6,0.5,0.6,0,0,0.8,0.8,0,0,0.3,0,0,4.2,2,0,1.2,6.3,0.1,5.6,0.4,4.1,0,1.5,0,2.5,3.5,3,0.4,0,1.4,1.9,5.8,0.1,0,6.2,2,3.6,1.9,8.5,2.4
"21-176","U/N Reef",-21.3,2.4,0,0.3,0.3,0.6,0.5,0.6,0,0,0.8,0.8,0,0,0.3,0,0,4.2,2,0,1.2,6.3,0.1,5.6,0.4,4.1,0,1.5,0,2.5,3.5,3,0.4,0,1.4,1.9,5.8,0.1,0,6.2,2,3.6,1.9,8.5,2.4
"21-177","U/N Reef",-21.3,2.4,0,0.3,0.3,0.6,0.5,0.6,0,0,0.8,0.8,0,0,0.3,0,0,4.2,2,0,1.2,6.3,0.1,5.6,0.4,4.1,0,1.5,0,2.5,3.5,3,0.4,0,1.4,1.9,5.8,0.1,0,6.2,2,3.6,1.9,8.5,2.4
"21-178","U/N Reef",-21.3,2.4,0,0.3,0.3,0.6,0.5,0.6,0,0,0.8,0.8,0,0,0.3,0,0,4.2,2,0,1.2,6.3,0.1,5.6,0.4,4.1,0,1.5,0,2.5,3.5,3,0.4,0,1.4,1.9,5.8,0.1,0,6.2,2,3.6,1.9,8.5,2.4
"21-179","U/N Reef",-21.3,2.4,0,0.3,0.3,0.6,0.5,0.6,0,0,0.8,0.8,0,0,0.3,0,0,4.2,2,0,1.2,6.3,0.1,5.6,0.4,4.1,0,1.5,0,2.5,3.5,3,0.4,0,1.4,1.9,5.8,0.1,0,6.2,2,3.6,1.9,8.5,2.4
"21-180","U/N Reef",-21.3,3.5,0,0.3,0.3,0.7,0.6,0.6,0,0,0.7,0,0,0.1,0.5,0,0,3.6,2,0,1,6.8,0.3,6.2,0.6,4.1,0,1.6,1.2,2.7,3.7,2.6,0.5,0.2,1.3,1.8,6.1,0.1,0,5.5,2.5,3.3,1.9,7.8,3.1
"21-181","U/N Reef",-21.4,3.5,0,0.3,0.3,0.7,0.6,0.6,0,0,0.7,0,0,0.1,0.5,0,0,3.6,2,0,1,6.8,0.3,6.2,0.6,4.1,0,1.6,1.2,2.7,3.7,2.6,0.5,0.2,1.3,1.8,6.1,0.1,0,5.5,2.5,3.3,1.9,7.8,3.1
"21-182","U/N Reef",-21.4,2.4,0,0.3,0.3,0.6,0.5,0.6,0,0,0.8,0.8,0,0,0.3,0,0,4.2,2,0,1.2,6.3,0.1,5.6,0.4,4.1,0,1.5,0,2.5,3.5,3,0.4,0,1.4,1.9,5.8,0.1,0,6.2,2,3.6,1.9,8.5,2.4
"21-183","U/N Reef",-21.4,2.4,0,0.3,0.3,0.6,0.5,0.6,0,0,0.8,0.8,0,0,0.3,0,0,4.2,2,0,1.2,6.3,0.1,5.6,0.4,4.1,0,1.5,0,2.5,3.5,3,0.4,0,1.4,1.9,5.8,0.1,0,6.2,2,3.6,1.9,8.5,2.4
"21-184","U/N Reef",-21.4,2.4,0,0.3,0.3,0.6,0.5,0.6,0,0,0.8,0.8,0,0,0.3,0,0,4.2,2,0,1.2,6.3,0.1,5.6,0.4,4.1,0,1.5,0,2.5,3.5,3,0.4,0,1.4,1.9,5.8,0.1,0,6.2,2,3.6,1.9,8.5,2.4
"21-185","U/N Reef",-21.4,3.5,0,0.3,0.3,0.7,0.6,0.6,0,0,0.7,0,0,0.1,0.5,0,0,3.6,2,0,1,6.8,0.3,6.2,0.6,4.1,0,1.6,1.2,2.7,3.7,2.6,0.5,0.2,1.3,1.8,6.1,0.1,0,5.5,2.5,3.3,1.9,7.8,3.1
"21-186","U/N Reef",-21.4,3.5,0,0.3,0.3,0.7,0.6,0.6,0,0,0.7,0,0,0.1,0.5,0,0,3.6,2,0,1,6.8,0.3,6.2,0.6,4.1,0,1.6,1.2,2.7,3.7,2.6,0.5,0.2,1.3,1.8,6.1,0.1,0,5.5,2.5,3.3,1.9,7.8,3.1
"21-187","U/N Reef",-21.4,2.4,0,0.3,0.3,0.6,0.5,0.6,0,0,0.8,0.8,0,0,0.3,0,0,4.2,2,0,1.2,6.3,0.1,5.6,0.4,4.1,0,1.5,0,2.5,3.5,3,0.4,0,1.4,1.9,5.8,0.1,0,6.2,2,3.6,1.9,8.5,2.4
"21-188","U/N Reef",-21.4,2.4,0,0.3,0.3,0.6,0.5,0.6,0,0,0.8,0.8,0,0,0.3,0,0,4.2,2,0,1.2,6.3,0.1,5.6,0.4,4.1,0,1.5,0,2.5,3.5,3,0.4,0,1.4,1.9,5.8,0.1,0,6.2,2,3.6,1.9,8.5,2.4
"21-189","U/N Reef",-21.5,2.4,0,0.3,0.3,0.6,0.5,0.6,0,0,0.8,0.8,0,0,0.3,0,0,4.2,2,0,1.2,6.3,0.1,5.6,0.4,4.1,0,1.5,0,2.5,3.5,3,0.4,0,1.4,1.9,5.8,0.1,0,6.2,2,3.6,1.9,8.5,2.4
"21-190","U/N Reef",-21.4,3.5,0,0.3,0.3,0.7,0.6,0.6,0,0,0.7,0,0,0.1,0.5,0,0,3.6,2,0,1,6.8,0.3,6.2,0.6,4.1,0,1.6,1.2,2.7,3.7,2.6,0.5,0.2,1.3,1.8,6.1,0.1,0,5.5,2.5,3.3,1.9,7.8,3.1
